timestamp,bids,asks
2023-10-13 11:20:10.679151,"[[26773.1, 0.15729538], [26773.0, 0.00283734], [26772.9, 0.00283734], [26772.7, 0.00567468], [26772.6, 0.373509], [26772.3, 0.01134936], [26771.9, 0.04509382], [26771.8, 0.08], [26771.6, 0.12], [26771.5, 0.02269872], [26771.3, 0.11918755], [26771.1, 0.02942619], [26770.4, 0.00566889], [26770.1, 0.14005819], [26769.9, 0.04539744], [26769.8, 1.8e-05], [26768.5, 0.03372171], [26768.4, 0.01867435], [26768.3, 0.3], [26768.2, 3.75515531], [26768.1, 0.00201778], [26768.0, 0.00201778], [26767.9, 0.28029649], [26767.3, 0.00201778], [26767.2, 0.19940048], [26767.1, 0.01590894], [26767.0, 0.00201778], [26766.9, 0.00100889], [26766.7, 0.09079488], [26766.0, 0.00015451], [26765.8, 0.00031126], [26765.1, 0.05646379], [26765.0, 0.00030972], [26764.9, 0.672328], [26764.8, 0.35], [26764.3, 0.0503059], [26764.2, 0.59047402], [26764.1, 0.56066929], [26763.4, 0.00451], [26763.2, 0.5759774], [26762.3, 0.00030618], [26762.1, 0.03732704], [26761.9, 0.11209936], [26761.8, 0.01529169], [26761.7, 0.35138119], [26761.5, 0.75090421], [26761.2, 0.04987088], [26760.8, 0.00699999], [26760.7, 0.0007471], [26760.5, 1.74244037], [26760.4, 0.03734871], [26760.3, 0.23761282], [26760.2, 0.05], [26759.6, 0.00046717], [26759.5, 0.05], [26759.2, 0.05223065], [26759.0, 0.01798417], [26758.8, 0.00185573], [26758.7, 0.1], [26758.1, 0.05], [26757.8, 0.11691131], [26757.6, 4.19784415], [26757.4, 0.00094321], [26757.3, 0.00092858], [26756.7, 0.01950351], [26756.4, 0.00457], [26756.1, 0.05], [26755.5, 0.35], [26754.2, 0.01109], [26753.3, 0.07799031], [26752.7, 0.9348463], [26752.3, 2.93898283], [26751.3, 0.00096486], [26751.0, 0.03899449], [26750.5, 0.35], [26750.0, 0.00836377], [26749.5, 0.00438], [26748.5, 0.03898519], [26747.8, 0.0058353], [26747.7, 0.00560795], [26747.5, 0.36317952], [26747.4, 0.09298], [26747.2, 0.03943356], [26746.7, 0.35], [26746.5, 2e-05], [26745.4, 0.03900708], [26744.9, 0.00186152], [26744.8, 0.00093434], [26744.7, 0.00186034], [26744.4, 0.00187809], [26743.6, 0.01075211], [26743.4, 1.12085843], [26742.0, 0.35], [26741.6, 1.2859507], [26741.5, 5.03e-05], [26741.4, 0.2691629], [26741.0, 0.00197871], [26740.5, 0.33645362], [26740.3, 0.3354829], [26740.0, 4.3006135]]","[[26773.2, 2.11113123], [26773.3, 0.03898512], [26773.4, 0.35283734], [26773.5, 0.00283734], [26773.6, 0.00283734], [26773.7, 0.00567468], [26773.8, 0.00567468], [26774.1, 0.01134936], [26774.2, 0.01134936], [26774.5, 0.00437189], [26774.6, 0.28134915], [26774.8, 0.05616212], [26774.9, 0.02269872], [26775.0, 0.02269872], [26775.5, 0.03127598], [26775.6, 0.48], [26776.2, 0.03042051], [26776.3, 0.3807654], [26776.5, 0.04539744], [26776.6, 0.04539744], [26777.0, 0.59484469], [26777.2, 0.19611108], [26777.3, 0.747366], [26777.6, 0.00201778], [26777.8, 0.0565592], [26778.0, 0.42028582], [26778.9, 0.33696516], [26779.0, 0.01867435], [26779.1, 0.11718919], [26779.2, 0.77026616], [26779.6, 0.00356789], [26779.7, 0.09079488], [26779.8, 0.09079488], [26780.4, 0.3], [26780.5, 1.74244037], [26780.6, 0.00030987], [26780.7, 0.01540063], [26781.2, 0.00432], [26781.3, 0.03748376], [26781.4, 0.01731583], [26781.9, 0.63280651], [26782.0, 0.12265157], [26782.2, 0.05528581], [26782.4, 0.85036072], [26782.5, 0.12385676], [26783.1, 0.03898927], [26783.6, 0.28592608], [26783.7, 0.08607011], [26784.1, 0.35], [26784.5, 0.00934775], [26785.5, 0.418635], [26785.8, 0.21292747], [26786.1, 0.18158976], [26786.2, 0.18158976], [26786.7, 0.0004], [26786.8, 0.60997], [26786.9, 0.71059811], [26787.0, 0.40602306], [26787.2, 0.00091538], [26787.4, 0.00091938], [26787.6, 0.02605636], [26787.9, 0.00047216], [26788.1, 0.07699999], [26789.0, 0.00021293], [26789.5, 0.0195036], [26789.6, 0.373683], [26789.9, 0.35], [26790.2, 0.03898883], [26790.4, 0.42350784], [26791.0, 0.04788462], [26791.1, 0.93351215], [26791.2, 0.07456], [26792.5, 4.1483709], [26793.2, 0.00925], [26793.6, 0.00934008], [26793.7, 0.07799009], [26794.0, 0.35], [26794.4, 0.00932092], [26794.5, 0.00452], [26795.6, 0.37350923], [26796.4, 2.93898283], [26797.6, 0.35], [26798.1, 0.00420574], [26798.5, 0.01020999], [26798.9, 0.36317952], [26799.0, 0.36502184], [26800.0, 0.09782], [26800.3, 0.00188283], [26800.6, 0.00373309], [26800.8, 0.37347994], [26801.2, 0.03991003], [26801.3, 0.34108524], [26801.8, 0.2691629], [26802.3, 0.35], [26802.8, 1.28301555], [26803.6, 0.000831], [26804.2, 3.134e-05], [26804.3, 0.33925587], [26804.7, 0.09298], [26805.0, 0.35]]"
2023-10-13 11:20:12.013924,"[[26773.1, 0.16148494], [26773.0, 0.00283734], [26772.9, 0.00283734], [26772.7, 0.00567468], [26772.6, 0.373509], [26772.3, 0.01134936], [26771.6, 0.04509433], [26771.5, 0.02269872], [26771.3, 0.11918755], [26771.1, 0.02942619], [26770.7, 0.16], [26770.6, 0.32], [26770.4, 0.00566889], [26770.1, 0.14005819], [26769.9, 0.04539744], [26769.8, 1.8e-05], [26768.5, 0.03372171], [26768.4, 0.01867435], [26768.3, 0.3], [26768.2, 3.75515531], [26768.1, 0.00201778], [26768.0, 0.00201778], [26767.3, 0.28231972], [26767.2, 0.19940048], [26767.1, 0.01590894], [26767.0, 0.00201778], [26766.9, 0.00100889], [26766.7, 0.09079488], [26766.0, 0.00015451], [26765.8, 0.00031126], [26765.1, 0.05646379], [26765.0, 0.00030972], [26764.9, 0.672328], [26764.8, 0.35], [26764.3, 0.0503059], [26764.2, 0.59047402], [26764.1, 0.56066929], [26763.4, 0.00451], [26763.2, 0.5759774], [26762.3, 0.00030618], [26762.1, 0.03732704], [26761.9, 0.11209936], [26761.8, 0.01529169], [26761.7, 0.35138119], [26761.5, 0.75090421], [26761.2, 0.04987088], [26760.8, 0.00699999], [26760.7, 0.0007471], [26760.5, 1.74244037], [26760.4, 0.03734871], [26760.3, 0.23761282], [26760.2, 0.05], [26759.6, 0.00046717], [26759.5, 0.05], [26759.2, 0.05223065], [26759.0, 0.01798417], [26758.8, 0.00185573], [26758.7, 0.1], [26758.4, 0.03898927], [26758.1, 0.05], [26757.8, 0.07792204], [26757.6, 4.19784415], [26757.4, 0.00094321], [26757.3, 0.00092858], [26756.7, 0.01950351], [26756.4, 0.00457], [26756.1, 0.05], [26755.5, 0.35], [26754.2, 0.01109], [26753.3, 0.07799031], [26752.7, 0.9348463], [26752.3, 2.93898283], [26751.3, 0.00096486], [26751.0, 0.03899449], [26750.5, 0.35], [26750.0, 0.00836377], [26749.5, 0.00438], [26748.5, 0.03898519], [26747.8, 0.0058353], [26747.7, 0.00560795], [26747.5, 0.36317952], [26747.4, 0.09298], [26747.2, 0.03943356], [26746.7, 0.35], [26746.5, 2e-05], [26745.4, 0.03900708], [26744.9, 0.00186152], [26744.8, 0.00093434], [26744.7, 0.00186034], [26744.4, 0.00187809], [26743.6, 0.01075211], [26743.4, 1.12085843], [26742.0, 0.35], [26741.6, 1.2859507], [26741.5, 5.03e-05], [26741.4, 0.2691629], [26741.0, 0.00197871], [26740.5, 0.33645362], [26740.3, 0.3354829], [26740.0, 4.3006135]]","[[26773.2, 2.11113123], [26773.3, 0.03898512], [26773.4, 0.35283734], [26773.5, 0.00283734], [26773.6, 0.28023729], [26773.7, 0.00567468], [26774.1, 0.01134936], [26774.5, 0.00437189], [26774.6, 0.00112099], [26774.8, 0.05616212], [26774.9, 0.02269872], [26775.5, 0.03127598], [26775.6, 0.48], [26776.2, 0.03042051], [26776.3, 0.3807654], [26776.5, 0.04539744], [26776.8, 0.42030516], [26777.0, 0.59484469], [26777.2, 0.19611108], [26777.3, 0.747366], [26777.6, 0.00201778], [26777.8, 0.0565592], [26778.0, 0.42028582], [26778.9, 0.33696516], [26779.0, 0.01867435], [26779.1, 0.11718919], [26779.2, 0.35], [26779.6, 0.00356789], [26779.7, 0.09079488], [26780.4, 0.3], [26780.5, 1.74244037], [26780.6, 0.00030987], [26780.7, 0.71580965], [26781.2, 0.00432], [26781.3, 0.03748376], [26781.4, 0.01731583], [26781.9, 0.63280651], [26782.0, 0.12265157], [26782.2, 0.05528581], [26782.4, 0.15], [26782.5, 0.12385676], [26783.1, 0.03898927], [26783.6, 0.28592608], [26783.7, 0.08607011], [26784.1, 0.35], [26784.5, 0.00934775], [26785.5, 0.418635], [26785.8, 0.21292747], [26786.1, 0.18158976], [26786.7, 0.0004], [26786.8, 0.60997], [26786.9, 0.71059811], [26787.0, 0.40602306], [26787.2, 0.00091538], [26787.4, 0.00091938], [26787.6, 0.02605636], [26787.9, 0.00047216], [26788.1, 0.07699999], [26789.0, 0.00021293], [26789.6, 0.373683], [26789.9, 0.35], [26790.2, 0.03898883], [26790.4, 0.42350784], [26791.0, 0.04788462], [26791.1, 0.93351215], [26791.2, 0.07456], [26792.5, 4.1483709], [26793.2, 0.00925], [26793.6, 0.00934008], [26793.7, 0.07799009], [26794.0, 0.35], [26794.4, 0.00932092], [26794.5, 0.00452], [26795.6, 0.37350923], [26796.4, 2.93898283], [26797.6, 0.35], [26798.1, 0.00420574], [26798.5, 0.01020999], [26798.9, 0.36317952], [26799.0, 0.00184232], [26800.0, 0.09782], [26800.3, 0.00188283], [26800.6, 0.00373309], [26800.8, 0.37347994], [26801.2, 0.03991003], [26801.3, 0.34108524], [26801.8, 0.2691629], [26802.3, 0.35], [26802.8, 1.28301555], [26803.6, 0.000831], [26804.2, 3.134e-05], [26804.3, 0.33925587], [26804.7, 0.09298], [26805.0, 0.35], [26805.4, 0.01135], [26806.0, 0.42222971], [26806.2, 0.00373153], [26806.6, 0.0089], [26808.7, 0.02983916], [26809.1, 4.289964]]"
2023-10-13 11:20:13.390555,"[[26772.9, 0.00283734], [26772.7, 0.00567468], [26772.3, 0.01134936], [26771.5, 0.02269872], [26770.4, 0.00100889], [26769.9, 0.41890644], [26769.5, 0.04509786], [26769.4, 0.02], [26769.3, 0.04], [26768.3, 0.11637926], [26768.1, 0.00201778], [26768.0, 0.00201778], [26767.7, 0.35], [26767.3, 0.00201778], [26767.2, 0.19940048], [26767.1, 0.00100889], [26767.0, 0.00201778], [26766.9, 0.00100889], [26766.7, 0.09079488], [26765.8, 0.3], [26765.7, 3.40517331], [26765.2, 0.01502516], [26765.1, 0.01867663], [26765.0, 0.28032682], [26764.9, 0.672328], [26764.8, 0.35], [26764.3, 0.0503059], [26764.2, 0.59047402], [26763.4, 0.00451], [26762.3, 0.00030618], [26762.1, 0.03732704], [26761.9, 0.11209936], [26761.8, 0.01529169], [26761.7, 0.35138119], [26761.5, 0.75090421], [26761.4, 0.00046513], [26761.2, 0.62589491], [26760.9, 0.0003149], [26760.5, 1.74244037], [26760.3, 0.18158976], [26760.2, 0.05], [26759.5, 0.05], [26759.3, 0.0007471], [26759.2, 0.05223065], [26759.0, 0.01798417], [26758.7, 0.1], [26758.4, 0.03898927], [26758.1, 0.05], [26757.6, 0.05], [26757.4, 0.00094321], [26757.2, 0.03735325], [26757.1, 0.05602988], [26756.9, 0.00699999], [26756.7, 0.01950351], [26756.4, 0.00457], [26756.1, 0.05], [26755.5, 0.35], [26754.8, 0.00046239], [26754.2, 0.01295289], [26753.3, 0.07799031], [26752.8, 0.00093045], [26752.7, 0.9348463], [26752.3, 2.93898283], [26751.9, 4.14879176], [26751.3, 0.00096486], [26751.0, 0.03899449], [26750.5, 0.35], [26749.5, 0.08233576], [26748.5, 0.03898519], [26747.8, 0.0058353], [26747.7, 0.00560795], [26747.5, 0.36317952], [26747.4, 0.09298], [26747.3, 0.00861977], [26747.2, 0.00044205], [26746.7, 0.35], [26746.5, 2e-05], [26745.4, 0.03900708], [26744.1, 0.03899576], [26743.6, 0.0089], [26743.4, 1.12085843], [26742.0, 0.35], [26741.6, 1.2859507], [26741.5, 5.03e-05], [26741.4, 0.2691629], [26741.0, 0.00197871], [26740.5, 0.33645362], [26740.3, 0.3354829], [26740.0, 4.30337801], [26739.9, 0.00920377], [26739.8, 6.965e-05], [26739.7, 0.00187846], [26739.6, 0.00186039], [26739.3, 0.35], [26739.0, 0.00068058], [26738.8, 0.00186573], [26738.2, 1.12085843], [26738.0, 0.00219304], [26737.6, 4.88e-05], [26737.4, 4.236e-05]]","[[26773.0, 2.81256711], [26773.1, 1.36442261], [26773.2, 1.75714392], [26773.3, 0.00148512], [26773.4, 0.00283734], [26773.5, 0.00283734], [26773.7, 0.00567468], [26774.0, 0.0148712], [26774.1, 0.01134936], [26774.5, 0.59952892], [26774.8, 0.00571711], [26774.9, 0.02269872], [26775.4, 0.39801532], [26775.5, 0.45160149], [26775.7, 0.01867663], [26776.0, 0.00062097], [26776.1, 0.00015647], [26776.3, 0.3807654], [26776.5, 0.04539744], [26777.1, 0.03042051], [26777.2, 0.19611108], [26777.3, 0.373683], [26777.6, 0.00201778], [26777.8, 0.0565592], [26778.3, 0.12265157], [26778.8, 0.12383174], [26778.9, 0.75045533], [26779.2, 0.35], [26779.3, 0.01731583], [26779.6, 0.00356789], [26779.7, 0.09079488], [26779.9, 0.08607011], [26780.5, 1.74244037], [26781.2, 0.00525701], [26781.9, 0.63280651], [26782.1, 0.00092411], [26782.2, 0.05528581], [26782.4, 0.15], [26782.5, 0.368873], [26782.6, 0.00233431], [26783.1, 0.03898927], [26783.6, 0.28592608], [26783.7, 0.03735325], [26783.8, 0.05602988], [26784.1, 0.35], [26784.5, 0.00934775], [26785.5, 0.05], [26785.8, 0.21199997], [26786.1, 0.18158976], [26786.3, 0.01950431], [26786.7, 0.0004], [26786.8, 1.54363479], [26786.9, 0.672328], [26787.0, 0.35], [26787.6, 0.02605636], [26788.1, 0.07699999], [26789.0, 0.00021293], [26789.6, 0.373683], [26789.9, 0.35], [26790.2, 0.03898883], [26790.4, 0.42350784], [26791.0, 0.04788462], [26791.1, 0.93351215], [26791.2, 0.07456], [26793.2, 0.00925], [26793.6, 0.00934008], [26793.7, 0.07799009], [26793.9, 0.00187142], [26794.0, 0.35], [26794.4, 0.00932092], [26794.5, 0.00452], [26795.3, 0.00187774], [26795.6, 0.37350923], [26795.7, 0.00371003], [26796.1, 0.0009242], [26796.4, 2.93898283], [26797.0, 0.09298], [26797.6, 0.35], [26798.1, 0.0432015], [26798.5, 0.01020999], [26798.9, 0.36317952], [26800.0, 0.09782], [26800.8, 0.37347994], [26801.3, 0.34108524], [26801.7, 0.0089], [26801.8, 0.2691629], [26802.3, 0.35], [26803.6, 0.000831], [26804.2, 3.134e-05], [26804.3, 0.33925587], [26805.0, 0.35], [26805.4, 0.01135], [26806.0, 0.42232038], [26806.2, 0.00373153], [26808.7, 0.02983916], [26809.1, 4.289964], [26810.3, 0.35], [26811.2, 0.38303241], [26811.4, 0.02132998], [26812.3, 0.00163]]"
2023-10-13 11:20:14.816077,"[[26772.9, 0.00044241], [26772.7, 0.00567468], [26772.3, 0.01134936], [26771.5, 0.02269872], [26770.4, 0.00100889], [26769.9, 0.04539744], [26769.3, 0.04510443], [26769.2, 0.373509], [26768.7, 0.48], [26768.3, 0.11637926], [26768.1, 0.00201778], [26768.0, 0.00201778], [26767.7, 0.35], [26767.3, 0.00201778], [26767.2, 0.19940048], [26767.1, 0.00100889], [26767.0, 0.00201778], [26766.9, 0.00100889], [26766.7, 0.09079488], [26766.3, 0.14005923], [26765.8, 0.3], [26765.7, 3.40517331], [26765.2, 0.01502516], [26765.1, 0.01867663], [26765.0, 0.28032682], [26764.9, 0.672328], [26764.8, 0.35], [26764.3, 0.05], [26764.2, 0.59047402], [26763.4, 0.06133644], [26762.3, 0.00030618], [26762.1, 0.03732704], [26761.9, 0.11209936], [26761.8, 0.01529169], [26761.7, 0.35138119], [26761.5, 0.75090421], [26761.4, 0.00046513], [26761.2, 0.62589491], [26760.9, 0.0003149], [26760.3, 0.18158976], [26760.2, 0.05], [26760.1, 0.00030947], [26759.5, 0.05], [26759.3, 0.0007471], [26759.2, 0.05223065], [26759.0, 0.01798417], [26758.7, 0.1], [26758.6, 0.7009842], [26758.4, 0.03898927], [26758.1, 0.05], [26757.6, 0.05], [26757.2, 0.03735325], [26757.1, 0.05602988], [26756.9, 0.00699999], [26756.7, 0.01950351], [26756.6, 1.74244037], [26756.4, 0.00457], [26756.1, 0.05], [26755.5, 0.35], [26754.8, 0.00046239], [26754.2, 0.01295289], [26753.3, 0.07891772], [26752.8, 0.00093045], [26752.7, 0.9348463], [26752.3, 2.93898283], [26751.9, 4.14879176], [26751.3, 0.00096486], [26751.0, 0.03899449], [26750.5, 0.35], [26749.5, 0.08233576], [26748.5, 0.03898519], [26747.8, 0.0058353], [26747.7, 0.00560795], [26747.5, 0.36317952], [26747.4, 0.09298], [26747.3, 0.00861977], [26747.2, 0.00044205], [26746.7, 0.35], [26746.5, 2e-05], [26745.4, 0.03900708], [26744.1, 0.03899576], [26743.6, 0.0089], [26743.4, 1.12085843], [26742.0, 0.35], [26741.6, 1.2859507], [26741.5, 5.03e-05], [26741.4, 0.2691629], [26741.0, 0.00197871], [26740.5, 0.33645362], [26740.3, 0.3354829], [26740.0, 4.30337801], [26739.9, 0.00920377], [26739.8, 6.965e-05], [26739.7, 0.00187846], [26739.6, 0.00186039], [26739.3, 0.35], [26739.0, 0.00068058], [26738.8, 0.00186573], [26738.2, 1.12085843], [26738.0, 0.00219304]]","[[26773.0, 3.29230231], [26773.1, 1.36725995], [26773.2, 1.27998126], [26773.3, 0.00283734], [26773.4, 0.00283734], [26773.5, 0.00567468], [26773.7, 0.00567468], [26773.9, 0.01134936], [26774.0, 0.0148712], [26774.1, 0.01134936], [26774.2, 0.42034735], [26774.5, 0.59952892], [26774.8, 0.00571711], [26774.9, 0.02269872], [26775.4, 0.39801532], [26775.5, 0.45160149], [26775.7, 0.01867663], [26776.0, 0.00062097], [26776.1, 0.00015647], [26776.2, 0.03042074], [26776.3, 0.3807654], [26776.5, 0.04539744], [26777.2, 0.19611108], [26777.3, 0.373683], [26777.6, 0.00201778], [26777.8, 0.0565592], [26778.3, 0.12265157], [26778.8, 0.12383174], [26778.9, 0.75045533], [26779.2, 0.35], [26779.3, 0.01731583], [26779.6, 0.00356789], [26779.7, 0.09079488], [26779.9, 0.08607011], [26780.5, 1.74244037], [26781.2, 0.00525701], [26781.9, 0.63280651], [26782.1, 0.00092411], [26782.2, 0.05528581], [26782.4, 0.15], [26782.5, 0.368873], [26782.6, 0.00233431], [26783.1, 0.03898927], [26783.6, 0.28592608], [26783.7, 0.03735325], [26783.8, 0.05602988], [26784.1, 0.35], [26784.5, 0.00934775], [26784.6, 0.672389], [26785.5, 0.05], [26785.8, 0.21199997], [26786.1, 0.18158976], [26786.3, 0.01950431], [26786.7, 0.0004], [26786.8, 1.54363479], [26787.0, 0.35], [26787.6, 0.02605636], [26788.1, 0.07699999], [26789.0, 0.00021293], [26789.6, 0.373683], [26789.9, 0.35], [26790.2, 0.03898883], [26790.4, 0.42350784], [26791.0, 0.04788462], [26791.1, 0.93351215], [26791.2, 0.07456], [26793.2, 0.00925], [26793.6, 0.00934008], [26793.7, 0.07799009], [26793.9, 0.00187142], [26794.0, 0.35], [26794.4, 0.00932092], [26794.5, 0.00452], [26795.3, 0.00187774], [26795.6, 0.37350923], [26795.7, 0.00371003], [26796.1, 0.0009242], [26796.4, 2.93898283], [26797.0, 0.09298], [26797.6, 0.35], [26798.1, 0.0432015], [26798.5, 0.01020999], [26798.9, 0.36317952], [26800.0, 0.09782], [26800.8, 0.37347994], [26801.3, 0.34108524], [26801.6, 0.00373153], [26801.7, 0.0089], [26801.8, 0.2691629], [26802.3, 0.35], [26803.6, 0.000831], [26804.2, 3.134e-05], [26804.3, 0.33925587], [26805.0, 0.35], [26805.4, 0.01135], [26806.0, 0.42232038], [26808.7, 0.02983916], [26809.1, 4.289964], [26810.3, 0.35], [26811.2, 0.38303241]]"
2023-10-13 11:20:16.673448,"[[26772.9, 0.00044241], [26772.8, 0.00283734], [26772.7, 0.00283734], [26772.5, 0.00567468], [26772.1, 0.01134936], [26771.3, 0.02269872], [26770.4, 0.00100889], [26769.9, 0.04539744], [26769.7, 0.04539744], [26769.3, 0.04510443], [26769.2, 0.373509], [26768.7, 0.48], [26768.3, 0.11637926], [26768.1, 0.00201778], [26768.0, 0.00201778], [26767.7, 0.35], [26767.3, 0.00201778], [26767.2, 0.19940048], [26767.1, 0.00100889], [26767.0, 0.00201778], [26766.9, 0.00100889], [26766.7, 0.09079488], [26766.5, 0.09079488], [26766.3, 0.14005923], [26765.8, 0.3], [26765.7, 3.40517331], [26765.2, 0.01502516], [26765.1, 0.01867663], [26765.0, 0.28032682], [26764.9, 0.672328], [26764.8, 0.35], [26764.3, 0.05], [26764.2, 0.59047402], [26763.4, 0.06133644], [26762.3, 0.00030618], [26762.1, 0.03732704], [26761.9, 0.11209936], [26761.8, 0.01529169], [26761.7, 0.35138119], [26761.5, 0.75090421], [26761.4, 0.00046513], [26761.2, 0.62589491], [26760.9, 0.0003149], [26760.3, 0.18158976], [26760.2, 0.05], [26760.1, 0.18189923], [26759.5, 0.05], [26759.3, 0.0007471], [26759.2, 0.05223065], [26759.0, 0.01798417], [26758.7, 0.1], [26758.6, 0.7009842], [26758.4, 0.03898927], [26758.1, 0.05], [26757.6, 0.05], [26757.2, 0.03735325], [26757.1, 0.05602988], [26756.9, 0.00699999], [26756.7, 0.01950351], [26756.6, 1.74244037], [26756.4, 0.00457], [26756.1, 0.05], [26755.5, 0.35], [26754.8, 0.00046239], [26754.2, 0.01295289], [26753.3, 0.07891772], [26752.8, 0.00093045], [26752.7, 0.9348463], [26752.3, 2.93898283], [26751.9, 4.14879176], [26751.3, 0.00096486], [26751.0, 0.03899449], [26750.5, 0.35], [26749.5, 0.08233576], [26748.5, 0.03898519], [26747.7, 0.00560795], [26747.5, 0.36317952], [26747.4, 0.09298], [26747.3, 0.37179929], [26747.2, 0.00044205], [26746.7, 0.35], [26746.5, 2e-05], [26745.4, 0.03900708], [26744.2, 0.0058365], [26744.1, 0.03899576], [26743.6, 0.0089], [26743.4, 1.12085843], [26742.0, 0.35], [26741.6, 1.2859507], [26741.5, 5.03e-05], [26741.4, 0.2691629], [26741.0, 0.00197871], [26740.5, 0.33645362], [26740.3, 0.3354829], [26740.0, 4.30337801], [26739.9, 0.00920377], [26739.8, 6.965e-05], [26739.7, 0.00187846], [26739.6, 0.00186039], [26739.3, 0.35]]","[[26773.0, 3.2922195], [26773.1, 1.36725995], [26773.2, 1.27998126], [26773.3, 0.00283734], [26773.4, 0.00283734], [26773.5, 0.00567468], [26773.7, 0.00567468], [26773.9, 0.01134936], [26774.0, 0.0148712], [26774.1, 0.01134936], [26774.2, 0.42034735], [26774.5, 0.59952892], [26774.7, 0.02269872], [26774.8, 0.00571711], [26774.9, 0.02269872], [26775.4, 0.11104784], [26775.5, 0.45160149], [26775.7, 0.01867663], [26776.0, 0.00062097], [26776.1, 0.00015647], [26776.3, 0.42616284], [26776.4, 0.28697161], [26776.5, 0.04539744], [26777.2, 0.19611108], [26777.3, 0.373683], [26777.6, 0.00201778], [26777.8, 0.0565592], [26778.3, 0.12265157], [26778.8, 0.12383174], [26778.9, 0.75045533], [26779.2, 0.35], [26779.3, 0.01731583], [26779.5, 0.09079488], [26779.6, 0.00356789], [26779.7, 0.09079488], [26779.9, 0.08607011], [26780.5, 1.74244037], [26781.2, 0.00525701], [26781.9, 0.63280651], [26782.1, 0.00092411], [26782.4, 0.15], [26782.5, 0.368873], [26782.6, 0.00233431], [26783.6, 0.28592608], [26783.7, 0.03735325], [26783.8, 0.05602988], [26784.1, 0.35], [26784.3, 0.03898927], [26784.5, 0.00934775], [26784.6, 0.672389], [26785.5, 0.05], [26785.8, 0.21199997], [26785.9, 0.18158976], [26786.1, 0.18158976], [26786.3, 0.01950431], [26786.7, 0.0004], [26786.8, 1.54363479], [26787.0, 0.35], [26787.6, 0.02605636], [26788.1, 0.07699999], [26789.0, 0.00021293], [26789.6, 0.373683], [26789.9, 0.35], [26790.2, 0.03898883], [26790.4, 0.42350784], [26790.9, 0.00888097], [26791.0, 0.03900529], [26791.1, 0.93351215], [26791.2, 0.07456], [26793.2, 0.00925], [26793.7, 0.07799009], [26793.9, 0.00187142], [26794.0, 0.35], [26794.5, 0.00452], [26795.3, 0.00187774], [26795.6, 0.37350923], [26795.7, 0.00371003], [26796.1, 0.0009242], [26796.4, 2.93898283], [26797.0, 0.09298], [26797.5, 0.0093413], [26797.6, 0.35], [26798.0, 0.00932189], [26798.1, 0.0432015], [26798.5, 0.01020999], [26798.7, 0.36317952], [26798.9, 0.36317952], [26800.0, 0.09782], [26800.7, 0.00108], [26800.8, 0.37347994], [26801.3, 0.34108524], [26801.6, 0.00373153], [26801.7, 0.0089], [26801.8, 0.2691629], [26802.3, 0.35], [26804.2, 3.134e-05], [26804.3, 0.33925587], [26805.0, 0.35], [26805.4, 0.01135], [26806.0, 0.42232038]]"
